user_id,signup_date,plan_tier,industry,company_size,country,primary_feature,mrr,dau_avg,sessions_30d,api_calls_30d,storage_gb,feature_count_used,support_tickets_30d,nps_score,login_streak_days,time_to_first_value_days,avg_session_minutes,payment_method,status,last_login_date,subscription_renewal_date,churn_date,first_payment_date,beta_analytics_enabled,beta_ai_enabled,payment_failed,support_ticket_open,champion_user,mobile_app_user
USR3749,2022-07-11,Starter,Finance,11-50,UK,Analytics,99,10,182,9369,18,7,0,4,43,2,24,ACH,Active,2026-03-12,2026-08-29,,2022-07-12,false,false,false,false,false,true
USR3750,2022-12-24,Starter,SaaS,1-10,Germany,Reporting,99,8,143,8896,32,10,0,4,11,9,33,Credit Card,Active,2026-03-12,2027-01-07,,2022-12-30,false,false,false,false,false,false
USR3751,2023-01-26,Professional,Other,201-1000,Germany,Collaboration,499,24,467,34430,168,12,0,10,34,10,44,Credit Card,Active,2026-03-11,2026-04-16,,2023-02-01,true,false,false,false,false,false
USR3752,2020-01-11,Starter,Finance,51-200,India,Analytics,99,8,133,10102,28,8,0,6,26,8,22,Credit Card,Active,2026-03-15,2026-01-23,,2020-01-15,false,false,false,false,false,false
USR3753,2023-07-26,Enterprise,Other,51-200,US,Reporting,3999,69,1289,221242,681,30,0,7,213,9,40,ACH,Active,2026-03-16,2026-10-18,,2023-08-02,true,true,false,false,false,false
USR3754,2024-06-03,Professional,Healthcare,201-1000,Australia,Collaboration,499,14,277,19973,215,15,0,9,49,6,21,Credit Card,Active,2026-03-16,2026-07-19,,2024-06-07,true,false,false,false,false,false
USR3755,2020-07-16,Free,Media,1-10,US,Analytics,0,2,43,769,4,5,0,6,26,15,22,,Active,2026-03-11,2026-09-21,,,false,false,false,false,false,true
USR3756,2020-06-18,Free,Finance,1-10,US,Automation,0,1,22,1393,2,4,0,4,13,11,19,,Active,2026-03-11,2026-07-18,,,false,false,false,false,false,true
USR3757,2022-07-10,Enterprise,Finance,1000+,India,Integration,3999,83,1742,130171,395,23,0,10,202,13,55,Invoice,Active,2026-03-11,2026-08-19,,2022-07-13,true,false,true,false,false,false
USR3758,2022-12-20,Enterprise,SaaS,201-1000,UK,Integration,1499,54,1130,179308,433,31,0,10,296,5,45,ACH,Active,2026-03-14,2027-02-27,,2022-12-21,false,false,false,false,false,true
USR3759,2019-06-25,Free,Education,1-10,Germany,Reporting,0,2,34,1262,4,4,0,7,22,13,5,,Active,2026-03-12,2026-09-13,,,false,false,false,false,false,true
USR3760,2024-04-29,Professional,Education,11-50,US,Automation,499,17,395,19576,123,11,0,8,94,12,40,Credit Card,Active,2026-03-13,2026-07-20,,2024-05-04,true,true,false,false,false,false
USR3761,2022-11-09,Starter,Ecommerce,1-10,Canada,Collaboration,99,2,26,3875,27,9,0,0,0,11,23,Credit Card,Churned,2025-04-14,,2025-09-12,2022-11-14,false,false,false,false,false,false
USR3762,2024-07-16,Starter,Finance,1-10,India,Reporting,99,13,216,11447,29,11,0,7,10,9,17,PayPal,Active,2026-03-12,2026-08-04,,2024-07-17,false,false,false,false,false,false
USR3763,2020-10-13,Professional,Healthcare,201-1000,Canada,Collaboration,499,15,264,27999,185,15,0,4,41,8,39,Credit Card,Active,2026-03-16,2027-01-04,,2020-10-18,true,false,false,false,false,true
USR3764,2020-12-27,Starter,Education,11-50,Canada,Reporting,99,2,25,5331,20,11,0,3,0,13,29,PayPal,Churned,,,2025-01-10,2020-12-28,false,false,false,false,false,false
USR3765,2020-08-02,Professional,Other,51-200,UK,Automation,499,24,401,42578,204,12,0,8,78,13,38,Credit Card,Active,2026-03-14,2026-08-05,,2020-08-07,true,false,false,false,false,true
USR3766,2022-12-26,Starter,Ecommerce,1-10,India,Reporting,99,6,130,6687,25,7,3,9,27,15,14,Credit Card,Active,2026-03-13,2027-02-02,,2022-12-29,false,false,false,true,false,true
USR3767,2020-04-26,Free,Media,1-10,Other,Automation,0,2,47,951,4,3,0,9,14,12,27,,Active,2026-03-13,2026-05-15,,,false,false,false,false,false,false
USR3768,2024-05-24,Professional,SaaS,11-50,India,Reporting,499,19,391,31941,192,14,0,5,44,11,24,PayPal,Active,2026-03-15,2026-07-11,,2024-05-27,true,true,false,false,false,false
USR3769,2020-11-15,Starter,Education,1-10,Australia,Analytics,99,8,148,9803,22,7,4,8,57,12,21,PayPal,Active,2026-03-11,2027-01-31,,2020-11-22,false,false,false,false,false,true
USR3770,2020-05-05,Starter,Education,11-50,US,Analytics,99,7,119,5126,25,10,0,6,20,12,27,PayPal,Active,2026-03-16,2026-06-14,,2020-05-10,false,false,false,false,false,true
USR3771,2020-12-27,Enterprise,Healthcare,51-200,UK,Reporting,4999,26,502,131918,556,25,0,10,114,15,45,Invoice,Active,2026-03-14,2027-02-28,,2021-01-03,true,false,false,false,false,true
USR3772,2024-07-18,Professional,Ecommerce,51-200,Other,Collaboration,499,26,430,156652,139,15,0,,65,15,45,ACH,Active,2026-03-11,2026-08-22,,2024-07-20,false,true,false,false,false,true
USR3773,2024-06-30,Free,Education,1-10,Germany,Integration,0,,,,4,4,3,6,0,1,21,,Churned,,,2025-12-17,,false,false,false,true,false,false
USR3774,2022-04-17,Professional,Media,1000+,Other,Automation,499,13,272,33289,145,13,0,5,55,4,39,Credit Card,Active,2026-03-15,2026-05-29,,2022-04-21,false,false,false,false,false,true
USR3775,2019-10-27,Professional,Finance,1-10,UK,Automation,499,23,543,30696,219,18,0,,48,13,31,Credit Card,Active,2026-03-11,2026-12-18,,2019-10-28,true,true,false,false,false,false
USR3776,2023-10-20,Starter,Media,1-10,UK,Automation,99,7,128,9896,17,7,4,8,15,8,29,Credit Card,Active,2026-03-13,2027-01-04,,2023-10-23,false,false,false,false,false,false
USR3777,2019-03-30,Free,Education,11-50,Other,Integration,0,2,44,1105,3,4,0,4,7,8,15,,Active,2026-03-13,2026-04-28,,,false,false,false,false,false,true
USR3778,2021-12-06,Starter,SaaS,1-10,India,Automation,99,9,207,13303,21,11,0,10,29,10,20,PayPal,Active,2026-03-15,2027-01-26,,2021-12-10,false,false,false,false,false,true
USR3779,2021-01-11,Starter,Education,1-10,France,Analytics,99,10,173,11745,29,11,0,8,59,4,21,Credit Card,Active,2026-03-16,2026-03-13,,2021-01-12,false,false,false,false,false,false
USR3780,2023-01-23,Professional,SaaS,51-200,UK,Integration,499,18,386,22349,112,16,0,8,109,3,31,Invoice,Active,2026-03-12,2026-02-10,,2023-01-25,false,true,false,false,false,true
USR3781,2022-04-03,Starter,Other,51-200,Germany,Reporting,99,4,28,5187,27,9,0,4,0,9,25,PayPal,Churned,2025-07-19,,2025-01-29,2022-04-07,false,false,false,false,false,false
USR3782,2022-10-11,Starter,Healthcare,1-10,France,Integration,99,14,252,11538,29,8,0,7,49,15,16,PayPal,Active,2026-03-14,2026-11-23,,2022-10-13,false,false,false,false,false,false
USR3783,2023-02-10,Free,Ecommerce,1-10,US,Analytics,0,3,49,889,2,4,0,5,9,11,15,,Active,2026-03-11,2026-02-28,,,false,false,false,false,false,false
USR3784,2019-02-08,Starter,Media,11-50,India,Reporting,99,11,215,6705,31,8,0,6,28,13,19,Credit Card,Active,2026-03-13,2026-03-21,,2019-02-13,false,false,false,false,false,false
USR3785,2022-07-22,Free,Media,1-10,Other,Reporting,0,1,17,1089,2,3,0,4,11,10,12,,Active,2026-03-14,2026-09-27,,,false,false,false,false,false,false
USR3786,2019-10-16,Free,SaaS,11-50,UK,Analytics,0,2,46,1078,3,5,0,7,20,8,5,,Active,2026-03-12,2027-01-01,,,false,false,false,false,false,false
USR3787,2019-03-27,Enterprise,Finance,1000+,Germany,Automation,2499,1,5,16113,520,27,3,3,3,7,45,ACH,Paused,2025-12-25,,,2019-04-03,true,false,false,false,false,true
USR3788,2023-07-31,Free,Ecommerce,11-50,Germany,Analytics,0,3,67,1227,3,3,0,3,7,11,5,,Active,2026-03-12,2026-09-04,,,false,false,false,false,false,false
USR3789,2024-10-11,Enterprise,Ecommerce,1000+,Australia,Automation,4499,69,1336,216171,631,23,0,7,214,10,62,Invoice,Active,2026-03-11,2026-10-29,,2024-10-16,false,false,false,false,false,true
USR3790,2021-07-29,Starter,Ecommerce,1-10,India,Reporting,99,7,154,11725,29,9,0,6,31,13,26,PayPal,Active,2026-03-16,2026-09-10,,2021-08-02,false,false,false,false,false,false
USR3791,2024-05-21,Starter,Ecommerce,11-50,Other,Reporting,99,7,121,9744,18,10,0,10,22,6,25,ACH,Active,2026-03-11,2026-07-14,,2024-05-27,false,false,false,false,false,false
USR3792,2023-07-20,Professional,Other,201-1000,India,Integration,499,21,398,34331,193,13,0,6,111,15,33,PayPal,Active,2026-03-16,2026-08-02,,2023-07-27,true,false,false,false,false,false
USR3793,2021-11-27,Professional,Media,11-50,Other,Automation,499,25,453,39874,206,15,0,9,52,6,36,Credit Card,Active,2026-03-11,2026-12-07,,2021-12-04,true,false,false,false,false,false
USR3794,2022-11-12,Professional,Education,11-50,Other,Analytics,499,23,451,27810,153,18,5,8,79,12,37,Credit Card,Active,2026-03-12,2026-12-18,,2022-11-15,true,true,false,false,false,false
USR3795,2020-06-20,Free,Healthcare,1-10,France,Reporting,0,3,54,1253,4,5,0,7,20,5,12,,Active,2026-03-12,2026-07-10,,,false,false,false,false,false,false
USR3796,2020-11-28,Free,Finance,1-10,Other,Collaboration,0,2,34,978,3,5,0,5,21,15,10,,Active,2026-03-11,2026-12-06,,,false,false,false,false,false,false
USR3797,2023-11-26,Starter,Ecommerce,1-10,Other,Collaboration,99,6,118,9885,17,9,0,6,39,9,12,Credit Card,Active,2026-03-15,2027-02-06,,2023-11-27,false,false,false,false,false,false
USR3798,2019-10-09,Free,Finance,1-10,Other,Automation,0,3,52,857,5,3,0,4,4,1,12,,Active,2026-03-15,2026-10-17,,,false,false,false,false,false,true
USR3799,2023-09-02,Starter,Healthcare,1-10,Germany,Automation,99,9,148,7186,22,10,0,7,36,3,28,Credit Card,Active,2026-03-15,2026-10-16,,2023-09-06,false,false,false,false,false,false
USR3800,2022-09-26,Free,Ecommerce,51-200,Other,Automation,0,3,66,946,5,3,0,7,14,13,14,,Active,2026-03-12,2026-10-31,,,false,false,true,false,false,true
USR3801,2024-11-26,Free,Finance,51-200,US,Collaboration,0,,,,3,5,0,2,0,4,11,,Churned,,,2025-07-30,,false,false,false,false,false,true
USR3802,2023-11-01,Free,Education,1-10,US,Integration,0,3,70,744,3,4,0,5,12,8,21,,Active,2026-03-15,2027-01-07,,,false,false,false,false,false,true
USR3803,2024-10-15,Starter,Other,51-200,Germany,Analytics,99,3,22,6176,32,8,0,2,0,6,21,PayPal,Churned,,,2025-03-28,2024-10-16,false,false,true,false,false,false
USR3804,2021-05-06,Enterprise,Ecommerce,51-200,Other,Analytics,2999,43,854,175341,584,26,0,10,143,2,48,ACH,Active,2026-03-11,2026-06-15,,2021-05-08,true,true,false,false,true,false
USR3805,2023-12-31,Free,Media,1-10,UK,Integration,0,3,68,1031,4,3,0,4,16,12,11,,Active,2026-03-11,2027-02-22,,,false,false,false,false,false,false
USR3806,2024-04-13,Free,Other,201-1000,Other,Analytics,0,3,67,1266,3,4,0,7,5,15,14,,Active,2026-03-15,2026-06-16,,,false,false,false,false,false,true
USR3807,2022-05-23,Starter,Education,1-10,Australia,Analytics,99,8,154,8052,22,10,0,8,22,14,29,Credit Card,Active,2026-03-14,2026-07-07,,2022-05-30,false,false,false,false,false,true
USR3808,2021-12-24,Free,Media,1-10,Germany,Integration,0,1,23,777,3,3,0,7,5,10,28,,Active,2026-03-12,2027-02-18,,,false,false,true,false,false,false
USR3809,2024-10-05,Starter,Education,1-10,Other,Automation,99,2,5,1794,32,10,0,3,9,6,24,Invoice,Paused,2025-12-20,,,2024-10-10,false,false,false,false,false,false
USR3810,2024-01-19,Professional,Healthcare,201-1000,France,Reporting,499,17,318,40399,205,12,0,10,87,7,27,Credit Card,Active,2026-03-15,2026-04-18,,2024-01-23,true,false,false,false,false,false
USR3811,2019-09-19,Free,Media,11-50,US,Reporting,0,1,19,1214,5,4,0,3,29,10,5,,Active,2026-03-12,2026-11-08,,,false,false,false,false,false,true
USR3812,2022-11-22,Starter,Other,1-10,Germany,Integration,99,8,140,9910,16,11,0,6,24,4,29,Credit Card,Active,2026-03-13,2026-12-07,,2022-11-26,false,false,false,false,false,false
USR3813,2023-04-11,Free,Other,1-10,India,Analytics,0,2,42,1275,3,3,0,7,23,11,5,,Active,2026-03-12,2026-05-08,,,false,false,false,false,false,false
USR3814,2021-10-28,Free,SaaS,1-10,Australia,Reporting,0,1,17,935,4,3,0,8,27,9,10,,Active,2026-03-16,2026-11-12,,,false,false,false,false,false,true
USR3815,2022-03-15,Starter,Other,11-50,UK,Reporting,99,4,72,9508,23,9,0,7,10,9,5,ACH,Active,2026-03-14,2026-04-07,,2022-03-20,false,false,false,false,false,false
USR3816,2023-07-29,Starter,Education,1-10,UK,Reporting,99,9,175,6252,19,9,0,4,38,7,49,ACH,Active,2026-03-12,2026-10-03,,2023-07-30,false,false,false,false,false,true
USR3817,2022-09-07,Free,Other,1-10,UK,Collaboration,0,2,47,1321,3,3,0,2,29,13,19,,Active,2026-03-11,2026-09-08,,,false,false,false,false,false,false
USR3818,2024-07-17,Free,Ecommerce,51-200,India,Reporting,0,1,6,191,4,4,0,5,0,15,14,,Churned,,,2025-03-13,,false,false,true,false,false,false
USR3819,2022-01-17,Free,Healthcare,51-200,UK,Integration,0,4,91,1133,2,5,0,3,20,2,9,,Active,2026-03-15,2026-04-09,,,false,false,false,false,false,true
USR3820,2021-08-12,Professional,Healthcare,11-50,India,Collaboration,499,29,673,29058,139,17,0,7,72,9,36,Credit Card,Active,2026-03-13,2026-08-14,,2021-08-17,true,false,false,false,false,true
USR3821,2023-12-18,Starter,Education,1-10,UK,Automation,99,,,,15,7,0,0,0,1,32,Credit Card,Churned,,,2025-05-07,2023-12-23,false,false,false,false,false,true
USR3822,2021-10-31,Professional,SaaS,11-50,France,Reporting,499,21,483,33332,158,15,3,8,84,9,41,Credit Card,Active,2026-03-13,2027-01-06,,2021-11-02,false,true,false,true,false,true
USR3823,2021-01-17,Free,Finance,11-50,Australia,Collaboration,0,2,33,1280,3,4,0,6,15,2,23,,Active,2026-03-12,2026-02-18,,,false,false,false,false,false,true
USR3824,2021-04-03,Enterprise,Finance,201-1000,Australia,Analytics,3499,67,1312,233974,537,22,1,9,334,14,45,Invoice,Active,2026-03-14,2026-06-30,,2021-04-04,true,false,false,true,false,true
USR3825,2020-04-13,Enterprise,Finance,1000+,India,Integration,2999,31,730,147795,379,21,0,9,128,15,57,Invoice,Active,2026-03-11,2026-06-10,,2020-04-19,true,false,false,false,false,false
USR3826,2019-01-28,Starter,Education,1-10,India,Analytics,99,10,193,7194,23,7,0,6,52,9,41,ACH,Active,2026-03-11,2026-04-26,,2019-02-04,false,false,false,false,false,true
USR3827,2024-11-15,Free,Healthcare,1-10,Germany,Reporting,0,3,58,885,2,5,0,5,9,12,15,,Active,2026-03-11,2026-11-12,,,false,false,false,false,false,false
USR3828,2022-06-11,Starter,Ecommerce,1-10,Germany,Collaboration,99,11,244,5110,34,9,0,7,57,15,25,PayPal,Active,2026-03-11,2026-07-16,,2022-06-12,false,false,false,false,false,true
USR3829,2021-05-30,Professional,Education,1-10,France,Collaboration,499,,,,180,13,5,4,0,9,31,Credit Card,Churned,,,2025-11-01,2021-05-31,true,false,true,false,false,true
USR3830,2019-12-27,Professional,Education,51-200,US,Integration,499,0,5,4412,144,19,0,7,9,2,24,ACH,Paused,2026-02-04,,,2020-01-02,true,false,false,false,false,false
USR3831,2023-04-16,Free,Ecommerce,11-50,US,Reporting,0,3,61,833,5,4,0,5,10,9,9,,Active,2026-03-15,2026-06-25,,,false,false,false,false,false,false
USR3832,2021-12-17,Professional,Other,11-50,UK,Reporting,499,29,680,36746,183,15,0,6,79,12,48,Credit Card,Active,,2027-01-07,,2021-12-22,true,true,false,false,false,false
USR3833,2021-04-15,Free,SaaS,51-200,Germany,Analytics,0,0,5,261,4,5,0,7,9,15,15,,Paused,2026-01-01,,,,false,false,false,false,false,false
USR3834,2023-02-21,Starter,Media,51-200,UK,Reporting,99,13,296,9654,30,10,0,,40,15,16,ACH,Active,2026-03-12,2026-04-06,,2023-02-26,false,false,false,false,false,false
USR3835,2022-06-16,Free,SaaS,11-50,France,Collaboration,0,2,34,844,4,5,0,6,3,13,29,,Active,2026-03-15,2026-09-08,,,false,false,false,false,false,true
USR3836,2022-04-03,Professional,Finance,11-50,Canada,Integration,499,19,368,30163,197,12,0,9,104,10,39,Invoice,Active,2026-03-15,2026-05-29,,2022-04-08,true,false,false,false,false,true
USR3837,2023-03-11,Professional,Healthcare,1-10,UK,Analytics,499,24,433,35594,126,18,0,10,98,4,18,PayPal,Active,2026-03-12,2026-03-27,,2023-03-12,true,false,false,false,false,false
USR3838,2022-07-29,Starter,Education,11-50,US,Reporting,99,9,183,6685,24,7,0,4,38,13,39,PayPal,Active,2026-03-14,2026-09-30,,2022-08-01,false,false,false,false,false,false
USR3839,2024-07-09,Free,Media,1-10,UK,Reporting,0,1,6,392,2,4,0,6,0,15,20,,Churned,,,2025-07-11,,false,false,true,false,false,false
USR3840,2020-03-06,Free,Other,11-50,Canada,Automation,0,2,33,787,5,5,0,5,6,8,7,,Active,2026-03-14,2026-06-01,,,false,false,false,false,false,false
USR3841,2023-09-24,Starter,SaaS,201-1000,US,Analytics,99,,,,29,9,0,1,0,3,13,Credit Card,Churned,,,2024-12-11,2023-09-26,false,false,false,false,false,true
USR3842,2020-01-01,Professional,Ecommerce,1000+,US,Automation,499,14,249,23856,153,16,0,7,18,13,34,Credit Card,Active,2026-03-14,2026-03-23,,2020-01-04,false,true,false,false,false,false
USR3843,2020-12-06,Professional,Ecommerce,1-10,Australia,Collaboration,499,15,338,25667,186,12,5,7,35,8,46,Credit Card,Active,2026-03-14,2026-12-26,,2020-12-12,true,true,false,false,false,false
USR3844,2022-03-18,Starter,Media,1-10,Other,Collaboration,99,4,88,7342,24,8,0,5,25,10,20,Credit Card,Active,2026-03-15,2026-03-28,,2022-03-22,false,false,false,false,false,true
USR3845,2020-12-14,Professional,Finance,11-50,US,Analytics,499,14,258,40142,131,17,0,8,58,13,25,PayPal,Active,2026-03-14,2026-12-26,,2020-12-21,true,false,true,false,false,false
USR3846,2020-04-09,Free,Finance,201-1000,Germany,Analytics,0,2,44,878,4,4,0,5,9,1,25,,Active,2026-03-11,2026-06-08,,,false,false,false,false,false,false
USR3847,2024-08-19,Professional,Education,1000+,Germany,Analytics,499,18,314,43405,158,16,0,10,96,8,35,Credit Card,Active,2026-03-12,2026-10-29,,2024-08-20,true,true,false,false,false,false
USR3848,2020-07-18,Professional,Finance,51-200,UK,Collaboration,499,21,443,28842,208,15,3,7,85,14,35,PayPal,Active,2026-03-13,2026-09-26,,2020-07-25,false,false,false,true,false,true
USR3849,2024-03-11,Enterprise,Media,51-200,India,Integration,2999,76,1402,144940,573,23,0,8,361,11,46,Invoice,Active,2026-03-11,2026-05-13,,2024-03-15,true,true,false,false,false,false
USR3850,2020-08-24,Free,Education,51-200,France,Reporting,0,,,,3,5,0,5,0,10,18,,Churned,,,2025-02-21,,false,false,false,false,false,true
USR3851,2022-01-11,Starter,Healthcare,51-200,India,Integration,99,10,165,7089,29,10,0,6,24,12,32,Credit Card,Active,2026-03-11,2026-03-05,,2022-01-15,false,false,false,false,false,false
USR3852,2022-09-21,Free,Education,1-10,France,Integration,0,2,32,810,4,3,0,7,10,15,24,,Active,2026-03-14,2026-12-10,,,false,false,false,false,false,true
USR3853,2023-07-03,Enterprise,Media,51-200,India,Reporting,2999,62,1443,1380261,593,32,0,7,340,9,48,Invoice,Active,2026-03-12,2026-09-16,,2023-07-10,true,false,false,false,false,true
USR3854,2023-02-18,Free,Ecommerce,1-10,UK,Reporting,0,3,57,1038,3,4,0,9,8,13,34,,Active,2026-03-11,2026-03-29,,,false,false,false,false,false,false
USR3855,2020-03-27,Starter,SaaS,1000+,India,Reporting,99,10,211,8983,33,11,0,6,22,5,19,ACH,Active,2026-03-13,2026-06-27,,2020-03-29,false,false,false,false,false,false
USR3856,2021-10-20,Free,Other,1-10,US,Collaboration,0,2,32,790,3,4,0,6,4,6,15,,Active,2026-03-15,2026-11-02,,,false,false,false,false,false,true
USR3857,2019-09-26,Free,Ecommerce,11-50,US,Reporting,0,1,20,1052,3,5,0,6,25,3,14,,Active,2026-03-15,2026-10-01,,,false,false,false,false,false,true
USR3858,2019-07-01,Free,Ecommerce,1-10,Germany,Analytics,0,3,63,719,3,5,0,3,15,2,26,,Active,2026-03-14,2026-09-13,,,false,false,false,false,false,false
USR3859,2023-11-03,Free,Other,1-10,Canada,Analytics,0,2,45,954,3,5,1,4,21,2,11,,Active,2026-03-15,2026-12-07,,,false,false,false,false,false,false
USR3860,2023-10-26,Free,Education,1-10,Germany,Automation,0,1,12,341,4,5,0,2,0,14,12,,Churned,,,2025-07-08,,false,false,false,false,false,false
USR3861,2022-07-14,Free,Media,1-10,Germany,Collaboration,0,2,45,683,2,3,0,6,14,2,5,,Active,2026-03-12,2026-10-07,,,false,false,false,false,false,false
USR3862,2022-02-05,Starter,Media,11-50,US,Integration,99,13,246,8844,29,11,0,3,53,15,23,ACH,Active,2026-03-15,2026-03-09,,2022-02-07,false,false,false,false,false,false
USR3863,2024-11-10,Free,SaaS,11-50,Australia,Integration,0,2,42,1401,4,3,0,6,12,13,15,,Active,2026-03-13,2026-12-10,,,false,false,false,false,false,false
USR3864,2023-03-13,Free,Finance,1-10,Canada,Integration,0,2,36,1131,5,5,0,6,7,12,18,,Active,2026-03-16,2026-04-30,,,false,false,false,false,false,true
USR3865,2023-11-09,Starter,Healthcare,11-50,Australia,Collaboration,99,9,178,12402,17,11,0,8,38,11,19,Credit Card,Active,2026-03-16,2027-01-25,,2023-11-13,false,false,false,false,false,false
USR3866,2021-02-10,Professional,Other,1-10,France,Integration,499,21,415,24831,156,13,0,7,105,10,18,PayPal,Active,2026-03-13,2026-03-04,,2021-02-12,false,false,false,false,false,false
