employee_id,employee_age,gender,department,job_level,location,education,hire_date,hire_source,tenure_years,employment_type,salary,bonus_pct,benefits_tier,performance_rating,training_hours_annual,sick_days_annual,vacation_days_annual,remote_eligible,remote_work_pct,overtime_hours_annual,last_promotion_date,years_since_promotion,promotion_eligible,manager_flag,direct_reports,projects_count,top_performer,stock_options,attrition_risk,exit_date,last_review_date,next_review_date
EMP02164,55,Non-binary,IT,Manager,HQ-SF,Master,2017-11-13,University,6.3,Full-time,310065,5.1,Standard,5,53,5,15,True,60,89,2019-07-22,4.7,True,True,7,9,True,True,True,2018-08-01,2023-10-24,2024-08-29
EMP02165,36,M,Customer Success,Individual Contributor,HQ-SF,PhD,2022-11-12,Agency,1.3,Full-time,98459,3.5,Standard,1,39,13,23,False,0,146,,,False,False,0,4,False,False,True,,2023-12-05,2024-04-24
EMP02166,46,M,Engineering,Lead,NYC,Bachelor,2016-04-25,Internal,7.9,Full-time,230522,5.3,Standard,4,41,1,23,True,80,14,2021-03-26,3.0,True,False,0,7,False,True,True,2019-10-10,2023-12-16,2024-07-16
EMP02167,35,F,Customer Success,Senior IC,NYC,Master,2021-09-21,University,2.5,Full-time,165276,3.4,Basic,4,44,2,23,False,0,180,2023-01-09,1.2,False,False,0,6,False,False,False,,2023-09-19,2024-09-20
EMP02168,65,M,Customer Success,Lead,Austin,Bachelor,2022-11-07,Internal,1.4,Contract,154336,3.2,Standard,4,40,1,19,False,0,39,2022-04-20,1.9,False,False,0,4,False,True,False,,2023-12-19,2024-06-26
EMP02169,40,M,Customer Success,Individual Contributor,HQ-SF,Bachelor,2021-12-08,Referral,2.3,Full-time,108672,10.6,Basic,4,44,2,17,True,100,109,2020-12-24,3.2,True,False,0,2,False,False,False,,2024-02-06,2024-04-16
EMP02170,45,F,Engineering,Senior IC,Toronto,Bachelor,2023-04-28,Indeed,0.9,Full-time,129463,8.6,Basic,4,67,9,18,False,0,177,,,False,False,0,1,False,False,True,2023-11-27,2023-09-26,2024-07-19
EMP02171,49,F,Finance,Individual Contributor,Toronto,Master,2020-10-13,University,3.4,Full-time,77470,0.1,Standard,1,10,12,24,False,0,158,,,False,False,0,6,False,False,True,,2023-09-22,2024-06-09
EMP02172,31,F,Engineering,Lead,Remote-US,Bachelor,2017-11-24,LinkedIn,6.3,Full-time,146124,2.4,Standard,3,27,9,19,True,100,35,,,False,False,0,4,False,True,False,,2024-01-24,2024-08-06
EMP02173,25,F,Customer Success,Lead,London,Bachelor,2017-09-03,Referral,6.5,Full-time,219177,7.2,Standard,5,51,10,21,True,100,8,2022-05-30,1.8,False,False,0,4,False,True,True,2018-06-20,2023-10-13,2024-06-27
EMP02174,26,M,Operations,Director,Singapore,Master,2020-02-01,University,4.1,Full-time,343319,35.9,Premium,4,38,5,17,True,80,199,2021-12-17,2.2,True,True,12,12,False,True,False,,2023-12-16,2024-04-15
EMP02175,45,M,Engineering,Lead,Austin,Bachelor,2016-08-14,Internal,7.6,Contract,168197,6.0,Standard,2,28,3,17,False,0,6,2019-04-15,4.9,False,False,0,6,False,True,True,,2023-12-09,2024-09-17
EMP02176,39,F,Customer Success,Lead,Toronto,Bachelor,2015-03-05,University,9.0,Full-time,213039,10.5,Standard,5,35,7,25,False,0,6,2022-08-02,1.6,False,False,0,8,True,True,False,,2023-12-19,2024-04-21
EMP02177,45,F,Legal,Lead,Austin,Bachelor,2019-05-27,University,4.8,Full-time,155084,0.1,Premium,3,13,2,25,False,0,28,,,False,False,0,1,False,True,False,,2023-10-27,2024-04-28
EMP02178,44,F,Engineering,Senior IC,Austin,Bachelor,2021-12-04,University,2.3,Full-time,121747,8.8,Basic,4,58,9,18,False,0,121,2020-10-20,3.4,True,False,0,2,False,False,False,,2023-10-19,2024-05-22
EMP02179,34,M,Finance,Individual Contributor,Toronto,Master,2018-08-26,Agency,5.6,Full-time,108160,7.7,Standard,4,57,0,24,True,20,116,2021-05-11,2.8,True,False,0,8,False,False,False,,2023-12-29,2024-06-17
EMP02180,26,F,Customer Success,Individual Contributor,Singapore,Bachelor,2022-02-03,Indeed,2.1,Full-time,88952,8.4,Premium,4,50,8,16,False,0,63,2020-12-26,3.2,True,False,0,4,False,False,False,,2023-12-13,2024-08-17
EMP02181,41,F,Engineering,Senior IC,NYC,Bachelor,2019-04-30,Agency,4.9,Full-time,147000,2.9,Standard,3,20,6,23,True,80,8,,,False,False,0,6,False,False,True,2019-09-08,2023-09-25,2024-09-08
EMP02182,35,F,Engineering,Lead,Austin,Master,2021-02-08,Internal,3.1,Full-time,148619,2.5,Standard,2,17,10,22,True,80,81,2020-04-12,3.9,False,False,0,5,False,True,False,,2023-12-04,2024-08-27
EMP02183,64,F,Operations,Lead,Toronto,Associate,2023-07-01,University,0.7,Full-time,146828,0.7,Standard,3,78,10,24,True,0,58,,,False,False,0,2,False,True,True,,2023-11-13,2024-07-29
EMP02184,56,F,Sales,Manager,Austin,Master,2021-03-16,University,3.0,Full-time,192980,15.3,Standard,3,25,7,21,True,80,208,,,False,True,4,12,False,True,True,2022-07-27,2024-01-12,2024-06-12
EMP02185,33,M,Sales,VP,London,PhD,2017-01-25,Agency,7.1,Full-time,591844,31.2,Premium,4,39,6,17,True,20,153,2022-09-12,1.5,False,True,18,3,False,True,False,,2023-12-25,2024-05-06
EMP02186,65,F,Engineering,Senior IC,HQ-SF,Master,2017-03-17,Referral,7.0,Part-time,186257,9.1,Standard,4,45,3,19,True,80,49,2021-06-17,2.7,True,False,0,4,False,False,False,,2023-10-14,2024-07-20
EMP02187,57,M,Finance,Lead,London,Bachelor,2016-10-19,Indeed,7.4,Full-time,235526,14.2,Standard,5,38,10,18,True,100,90,,,False,False,0,8,True,True,False,,2023-10-22,2024-06-02
EMP02188,28,F,Sales,Individual Contributor,Remote-US,Bachelor,2023-05-14,LinkedIn,0.8,Part-time,75251,24.6,Standard,4,72,3,19,True,100,67,,,False,False,0,3,False,False,True,2023-07-02,2023-12-10,2024-07-08
EMP02189,30,M,Engineering,Director,London,PhD,2018-03-31,Agency,6.0,Full-time,386932,20.2,Premium,3,37,1,25,True,100,220,2019-10-12,4.4,True,True,23,4,False,True,False,,2023-12-14,2024-08-18
EMP02190,28,M,Sales,Individual Contributor,Remote-US,Master,2019-01-12,LinkedIn,5.2,Full-time,78518,9.5,Basic,2,12,11,22,True,100,58,2020-07-02,3.7,False,False,0,5,False,False,True,,2024-01-27,2024-09-22
EMP02191,53,M,Customer Success,Manager,HQ-SF,Master,2016-03-31,Referral,8.0,Full-time,267869,2.5,Standard,3,13,4,24,False,0,216,2020-01-28,4.1,True,True,5,6,False,True,False,,2024-02-05,2024-08-11
EMP02192,55,M,Sales,Lead,London,Bachelor,2015-07-23,LinkedIn,8.6,Full-time,194885,9.7,Premium,2,14,14,17,False,0,83,,,False,False,0,1,False,True,True,2019-02-18,2023-11-08,2024-06-23
EMP02193,22,F,Marketing,Senior IC,Singapore,Bachelor,2019-03-27,Referral,5.0,Full-time,146139,9.1,Standard,4,56,8,22,True,0,7,2021-10-15,2.4,True,False,0,7,False,False,False,,2023-10-21,2024-05-30
EMP02194,49,Non-binary,Finance,Individual Contributor,Toronto,Associate,2021-11-16,University,2.3,Full-time,90710,3.5,Standard,5,48,0,19,True,40,53,2023-04-13,0.9,False,False,0,7,True,True,False,,2024-02-01,2024-07-11
EMP02195,34,F,Engineering,Individual Contributor,NYC,Bachelor,2023-08-16,University,0.6,Full-time,93532,3.5,Standard,3,49,6,15,False,0,15,,,False,False,0,1,False,False,False,,2023-10-18,2024-06-18
EMP02196,63,M,Engineering,Manager,Remote-US,Bachelor,2022-11-03,Referral,1.4,Full-time,161095,13.3,Premium,4,36,6,20,True,100,157,2023-07-22,0.6,False,True,8,13,False,True,True,2023-06-05,2024-01-01,2024-08-01
EMP02197,63,M,Customer Success,Individual Contributor,London,Bachelor,2021-06-13,Referral,2.8,Full-time,90552,7.3,Basic,3,16,8,25,True,80,76,2018-08-03,5.6,True,False,0,3,False,False,True,2022-11-19,2023-10-13,2024-07-05
EMP02198,44,M,Sales,Individual Contributor,London,Master,2019-06-19,Referral,4.7,Full-time,112449,30.4,Basic,4,40,6,18,True,60,125,2022-08-30,1.5,False,False,0,8,False,False,True,2019-07-25,2024-01-13,2024-09-21
EMP02199,55,F,Sales,Senior IC,Toronto,Bachelor,2020-07-12,Internal,3.7,Full-time,119486,9.3,Standard,3,26,3,20,True,40,193,,,False,False,0,5,False,False,False,,2023-10-29,2024-08-25
EMP02200,31,F,Finance,Senior IC,London,Master,2019-03-03,Indeed,5.0,Full-time,176727,14.2,Standard,5,40,2,16,True,60,50,2022-11-04,1.4,False,False,0,7,False,False,False,,2023-10-01,2024-09-07
EMP02201,31,M,Engineering,Individual Contributor,Austin,Bachelor,2023-05-26,Referral,0.8,Full-time,78070,0.1,Basic,3,42,10,16,True,20,5,,,False,False,0,3,False,False,True,2023-09-04,2023-11-20,2024-07-16
EMP02202,60,M,Engineering,Senior IC,London,Bachelor,2020-09-28,LinkedIn,3.5,Full-time,132191,1.0,Basic,3,15,6,18,False,0,105,,,False,False,0,3,False,False,False,,2023-10-16,2024-05-11
EMP02203,61,F,Sales,Manager,Remote-US,Master,2019-05-28,LinkedIn,4.8,Full-time,193995,39.0,Premium,4,33,10,20,True,100,244,2023-01-29,1.1,False,True,8,9,False,True,True,2020-06-19,2023-11-06,2024-06-01
EMP02204,65,M,Engineering,Senior Manager,Toronto,Master,2015-06-16,Indeed,8.7,Full-time,280763,13.5,Premium,4,44,1,24,True,20,101,2021-01-11,3.2,True,True,11,8,False,True,False,,2023-10-17,2024-08-03
EMP02205,33,F,Engineering,Lead,Singapore,Bachelor,2017-05-31,Indeed,6.8,Contract,161886,4.9,Standard,1,23,2,24,False,0,1,,,False,False,0,7,False,True,False,,2023-09-21,2024-09-16
EMP02206,58,F,Engineering,Lead,London,Bachelor,2022-03-31,University,2.0,Part-time,202784,8.5,Premium,5,42,1,17,True,100,10,2021-09-19,2.5,True,False,0,1,True,True,True,2023-04-09,2023-11-23,2024-08-25
EMP02207,50,F,Engineering,Lead,Remote-US,High School,2017-05-13,LinkedIn,6.8,Full-time,150611,4.8,Standard,3,23,6,23,True,100,55,,,False,False,0,6,False,True,False,,2024-01-28,2024-05-06
EMP02208,64,Prefer not to say,Sales,Lead,Toronto,High School,2022-10-13,Agency,1.4,Full-time,152662,26.5,Standard,4,55,9,21,False,0,87,,,False,False,0,2,False,True,False,,2024-02-03,2024-06-05
EMP02209,51,M,Customer Success,Individual Contributor,Singapore,Bachelor,2018-09-15,Agency,5.5,Full-time,98450,7.6,Basic,4,44,9,18,False,0,133,2022-12-08,1.3,False,False,0,3,False,False,False,,2023-11-21,2024-05-26
EMP02210,57,F,Engineering,Individual Contributor,Toronto,High School,2019-11-10,Referral,4.3,Full-time,88297,9.6,Standard,4,51,4,15,False,0,184,,,False,False,0,2,False,False,False,,2024-01-19,2024-06-27
EMP02211,22,M,Engineering,Individual Contributor,Austin,Bachelor,2022-06-17,Agency,1.7,Full-time,74500,4.8,Basic,3,22,3,21,True,20,43,,,False,False,0,5,False,False,False,,2023-12-20,2024-09-08
EMP02212,60,M,Sales,Lead,NYC,Bachelor,2023-02-13,Indeed,1.1,Full-time,172939,9.2,Premium,3,30,4,17,True,20,73,,,False,False,0,7,False,True,False,,2023-10-22,2024-08-02
EMP02213,57,F,Sales,Individual Contributor,Austin,Master,2022-04-06,University,1.9,Full-time,88610,38.4,Standard,4,58,2,23,True,60,0,2021-11-17,2.3,True,False,0,8,False,False,True,2023-07-25,2023-11-15,2024-05-09
EMP02214,26,M,Engineering,Senior IC,HQ-SF,Bachelor,2020-04-05,University,3.9,Full-time,148205,7.2,Standard,2,17,15,24,True,80,99,2018-08-12,5.6,False,False,0,4,False,False,True,,2023-10-20,2024-05-30
EMP02215,30,M,Marketing,Lead,NYC,Associate,2015-05-26,Referral,8.8,Full-time,194107,1.5,Standard,1,40,12,24,False,0,53,2019-02-25,5.1,False,False,0,2,False,True,True,,2024-01-20,2024-07-14
EMP02216,40,F,Marketing,Lead,NYC,Associate,2021-01-18,LinkedIn,3.2,Full-time,194646,7.4,Standard,4,58,3,15,True,80,3,,,False,False,0,5,False,True,True,2021-07-22,2023-11-09,2024-09-24
EMP02217,49,F,Engineering,Senior IC,Remote-US,Master,2020-07-25,Agency,3.6,Full-time,122068,12.0,Basic,4,39,5,17,True,100,47,2021-10-14,2.4,True,False,0,4,False,False,False,,2023-11-27,2024-08-22
EMP02218,60,M,Marketing,Lead,Singapore,Bachelor,2020-01-05,Referral,4.2,Full-time,183448,8.3,Standard,4,40,8,18,False,0,28,2023-05-06,0.9,False,False,0,8,False,True,False,,2023-10-27,2024-06-26
EMP02219,63,F,Engineering,Individual Contributor,Austin,Bachelor,2015-11-09,University,8.3,Full-time,88928,7.1,Standard,3,24,5,15,True,20,36,,,False,False,0,1,False,False,False,,2023-12-12,2024-05-10
EMP02220,60,M,Sales,Lead,Remote-US,Master,2022-01-18,Internal,2.2,Full-time,142628,16.0,Premium,2,15,12,19,True,100,87,2021-01-24,3.1,False,False,0,7,False,True,True,,2023-10-14,2024-09-17
EMP02221,52,M,Finance,Individual Contributor,London,Bachelor,2022-01-22,University,2.1,Full-time,90628,12.5,Basic,4,52,3,18,True,60,157,,,False,False,0,3,False,False,False,,2023-10-31,2024-10-01
EMP02222,26,Non-binary,Finance,Senior IC,HQ-SF,Master,2018-04-29,University,5.9,Full-time,171891,3.7,Standard,3,23,1,21,False,0,53,,,False,False,0,6,False,False,True,2018-09-25,2023-10-06,2024-05-31
EMP02223,42,M,Sales,Individual Contributor,HQ-SF,Master,2022-12-20,Indeed,1.2,Full-time,111558,16.7,Standard,4,59,5,24,True,20,40,,,False,False,0,8,False,False,True,2023-10-26,2024-02-03,2024-07-31
EMP02224,36,F,Marketing,VP,Singapore,PhD,2018-03-15,Agency,6.0,Full-time,589294,22.1,Premium,4,31,2,22,True,100,85,,,False,True,20,13,False,True,False,,2023-09-21,2024-07-07
EMP02225,30,M,Customer Success,Senior Manager,HQ-SF,Bachelor,2021-08-24,University,2.6,Full-time,236161,1.6,Premium,2,33,4,18,True,80,208,,,False,True,11,4,False,True,True,2022-05-27,2023-09-18,2024-08-19
EMP02226,56,F,Sales,Individual Contributor,London,PhD,2022-06-02,LinkedIn,1.8,Full-time,101000,13.0,Standard,3,15,3,21,True,80,182,2021-09-06,2.5,False,False,0,7,False,False,False,,2023-11-22,2024-05-10
EMP02227,46,M,Sales,Senior IC,Remote-US,Associate,2018-10-19,Referral,5.4,Full-time,95329,9.6,Standard,1,31,9,24,True,100,157,,,False,False,0,8,False,False,True,2022-03-10,2024-01-29,2024-06-06
EMP02228,63,M,Customer Success,C-Level,HQ-SF,Master,2017-06-13,Internal,6.8,Full-time,870827,22.3,Premium,3,24,9,21,True,20,55,,,False,True,35,3,False,True,False,,2023-12-05,2024-09-07
EMP02229,37,M,Sales,Senior Manager,London,Bachelor,2016-11-30,LinkedIn,7.3,Full-time,290269,15.1,Premium,4,38,10,19,False,0,78,,,False,True,14,13,False,True,False,,2023-11-02,2024-05-29
EMP02230,43,M,IT,Senior Manager,Remote-US,Bachelor,2016-04-14,Agency,7.9,Part-time,206249,3.9,Standard,3,25,10,19,True,100,69,2020-04-20,3.9,True,True,11,5,False,True,False,,2023-12-08,2024-05-15
EMP02231,56,F,Sales,Senior IC,Remote-US,Associate,2017-05-11,University,6.8,Full-time,109589,17.0,Basic,3,23,4,19,True,100,182,,,False,False,0,5,False,False,True,2019-07-28,2024-01-30,2024-05-09
EMP02232,63,Non-binary,IT,Manager,Toronto,Master,2016-02-18,University,8.1,Full-time,233964,4.4,Standard,4,47,5,23,True,0,261,2020-09-01,3.5,True,True,3,5,False,True,False,,2023-11-20,2024-09-23
EMP02233,54,M,Engineering,Lead,HQ-SF,Bachelor,2021-08-22,LinkedIn,2.6,Full-time,213242,7.0,Premium,4,37,1,21,True,60,50,2022-05-06,1.9,False,False,0,7,False,True,True,2023-03-16,2023-09-25,2024-09-03
EMP02234,51,F,Sales,Director,NYC,PhD,2016-01-03,Internal,8.2,Full-time,432050,15.0,Premium,3,33,0,20,False,0,53,,,False,True,24,15,False,True,False,,2023-12-17,2024-04-14
EMP02235,55,M,IT,Lead,Singapore,High School,2016-11-05,Indeed,7.4,Full-time,179595,2.5,Standard,3,38,1,19,False,0,2,2021-01-08,3.2,True,False,0,7,False,True,False,,2024-01-08,2024-07-06
EMP02236,23,F,Engineering,Individual Contributor,Remote-US,Bachelor,2023-07-13,Referral,0.7,Part-time,73294,6.0,Basic,4,63,0,15,True,100,66,,,False,False,0,2,False,False,True,2023-09-03,2024-02-03,2024-06-07
EMP02237,26,M,Engineering,Manager,HQ-SF,Bachelor,2020-05-06,Referral,3.9,Full-time,244148,6.2,Premium,4,39,8,25,False,0,253,2023-08-11,0.6,False,True,6,12,False,True,True,2022-02-28,2024-01-27,2024-08-23
EMP02238,30,F,Operations,Lead,Austin,High School,2017-07-16,LinkedIn,6.7,Contract,155220,7.4,Standard,3,25,7,17,True,20,99,,,False,False,0,4,False,True,False,,2023-09-18,2024-05-03
EMP02239,59,F,IT,Manager,Remote-US,Master,2022-08-05,Referral,1.6,Full-time,145924,7.2,Standard,2,12,14,15,True,100,228,,,False,True,3,9,False,True,False,,2023-10-25,2024-05-18
EMP02240,57,M,Engineering,Individual Contributor,Austin,Bachelor,2021-06-17,Agency,2.7,Full-time,91781,12.7,Standard,5,39,7,15,False,0,93,2023-06-09,0.8,False,False,0,3,False,False,False,,2023-12-05,2024-05-09
EMP02241,51,F,Engineering,Senior Manager,HQ-SF,PhD,2016-01-25,Referral,8.1,Full-time,363699,14.2,Premium,4,33,8,25,True,40,210,2022-01-01,2.2,True,True,6,15,False,True,False,,2023-12-29,2024-07-27
EMP02242,44,F,Sales,Senior IC,Singapore,Bachelor,2020-02-29,University,4.0,Full-time,146020,19.7,Standard,4,57,9,25,True,40,137,2022-02-26,2.0,True,False,0,2,False,False,False,,2023-10-05,2024-06-01
EMP02243,31,F,Customer Success,Director,Toronto,Master,2016-10-21,LinkedIn,7.4,Full-time,330658,46.0,Premium,3,12,3,18,False,0,189,,,False,True,10,6,False,True,True,2016-12-20,2024-02-02,2024-06-16
EMP02244,57,M,Operations,Senior Manager,Singapore,Master,2018-06-20,Agency,5.7,Full-time,273130,6.6,Premium,4,43,5,15,True,40,165,2023-08-04,0.6,False,True,11,14,False,True,False,,2024-01-31,2024-05-20
EMP02245,22,M,Sales,Lead,Toronto,High School,2018-01-15,University,6.2,Full-time,179501,17.8,Standard,4,54,3,23,True,40,67,2021-09-02,2.5,False,False,0,7,False,True,False,,2023-10-24,2024-08-13
EMP02246,42,M,Customer Success,Senior Manager,Singapore,Master,2017-01-28,Agency,7.1,Full-time,280092,1.4,Premium,3,29,1,20,False,0,231,,,False,True,12,12,False,True,False,,2023-12-09,2024-05-08
EMP02247,50,F,Operations,Individual Contributor,HQ-SF,Master,2023-06-09,Agency,0.8,Full-time,111293,14.2,Standard,4,42,5,21,True,40,136,,,False,False,0,2,False,False,False,,2023-09-30,2024-08-28
EMP02248,59,Prefer not to say,Sales,Individual Contributor,NYC,Master,2023-01-10,Referral,1.2,Full-time,95273,12.9,Standard,2,11,14,19,False,0,20,2021-07-13,2.7,False,False,0,2,False,False,True,,2023-09-30,2024-07-02
EMP02249,56,M,Marketing,Individual Contributor,Austin,High School,2022-06-11,Referral,1.8,Full-time,72082,4.3,Basic,3,31,3,20,False,0,192,2020-07-24,3.6,True,False,0,3,False,False,False,,2023-09-21,2024-04-16
EMP02250,47,M,Sales,Lead,NYC,Master,2022-05-08,Indeed,1.9,Full-time,177394,16.2,Premium,2,11,10,19,False,0,49,,,False,False,0,2,False,True,False,,2024-01-31,2024-08-12
EMP02251,58,M,Customer Success,Manager,Singapore,Master,2021-11-06,LinkedIn,2.4,Full-time,221758,12.9,Standard,4,42,7,21,True,0,202,2023-05-08,0.9,False,True,5,15,False,True,False,,2024-01-04,2024-07-04
EMP02252,62,F,Engineering,Senior IC,Austin,Bachelor,2021-09-03,Agency,2.5,Full-time,132544,11.4,Standard,5,41,0,15,False,0,195,2022-11-18,1.3,False,False,0,6,False,False,False,,2024-02-04,2024-07-18
EMP02253,49,M,Operations,Director,NYC,Associate,2016-09-25,LinkedIn,7.5,Full-time,337139,37.0,Premium,2,28,0,20,True,0,80,,,False,True,16,13,False,True,True,,2024-02-07,2024-10-01
EMP02254,31,M,Engineering,Senior Manager,NYC,Master,2023-03-17,LinkedIn,1.0,Contract,249480,7.1,Standard,2,39,11,21,True,80,286,2020-09-13,3.5,False,True,13,11,False,True,True,,2023-12-01,2024-08-21
EMP02255,60,M,HR,Manager,Remote-US,Bachelor,2020-09-12,LinkedIn,3.5,Full-time,160097,2.3,Standard,3,26,5,25,True,100,241,,,False,True,5,8,False,True,False,,2023-09-19,2024-05-29
EMP02256,46,M,Marketing,Manager,London,Master,2021-01-13,Indeed,3.2,Full-time,233642,7.2,Premium,5,51,8,22,False,0,103,2023-06-11,0.8,False,True,4,10,True,True,False,,2023-12-06,2024-06-25
EMP02257,41,M,IT,Manager,London,Bachelor,2019-12-28,Agency,4.2,Full-time,227420,15.0,Premium,4,32,8,23,True,20,177,2021-12-30,2.2,True,True,4,9,False,True,False,,2023-10-08,2024-08-25
EMP02258,40,M,IT,Manager,Austin,Master,2023-03-11,Referral,1.0,Full-time,156106,2.6,Premium,1,40,9,21,True,0,153,2019-02-13,5.1,False,True,7,8,False,True,True,,2024-01-16,2024-07-11
EMP02259,26,F,Finance,Senior IC,NYC,Bachelor,2022-08-03,Referral,1.6,Full-time,143890,5.0,Basic,3,27,6,25,True,40,27,,,False,False,0,5,False,False,False,,2024-01-19,2024-08-18
EMP02260,37,F,Sales,Individual Contributor,Toronto,Bachelor,2021-11-20,Referral,2.3,Full-time,85182,7.8,Premium,3,19,1,17,True,60,95,2019-06-15,4.8,True,False,0,6,False,False,False,,2023-12-26,2024-07-04
EMP02261,33,M,Operations,Manager,HQ-SF,Associate,2016-10-13,Agency,7.4,Full-time,260302,3.7,Premium,4,53,4,24,True,0,234,,,False,True,3,10,False,True,False,,2023-11-14,2024-08-06
EMP02262,35,F,Customer Success,Lead,London,High School,2016-09-05,Indeed,7.5,Full-time,177398,8.0,Standard,2,27,7,21,True,100,33,,,False,False,0,4,False,True,True,,2023-12-07,2024-07-22
EMP02263,30,M,HR,Senior IC,Austin,Bachelor,2021-06-23,Referral,2.7,Full-time,123098,8.7,Standard,4,58,10,18,True,100,36,2022-10-22,1.4,False,False,0,5,False,False,False,,2024-02-07,2024-09-15
EMP02264,58,F,Sales,Senior IC,HQ-SF,Master,2018-05-01,Referral,5.9,Full-time,168643,9.4,Standard,2,33,10,23,False,0,144,,,False,False,0,8,False,False,True,,2023-11-07,2024-06-15
EMP02265,30,M,IT,Senior IC,NYC,Bachelor,2022-09-16,Referral,1.5,Full-time,151168,12.9,Standard,4,48,8,16,False,0,36,2023-02-27,1.0,False,False,0,2,False,False,True,2023-03-06,2023-10-08,2024-07-13
EMP02266,42,M,Operations,Manager,Singapore,Bachelor,2018-04-05,Agency,5.9,Full-time,231868,3.0,Standard,5,57,7,22,True,0,207,2023-07-25,0.6,False,True,7,5,True,True,False,,2023-10-19,2024-08-22
EMP02267,38,M,Engineering,Senior IC,Singapore,Associate,2020-12-18,Referral,3.2,Full-time,139223,14.9,Standard,4,34,3,18,True,100,90,2019-05-06,4.9,True,False,0,8,False,False,True,,2023-09-30,2024-05-28
EMP02268,43,M,IT,Senior IC,NYC,Associate,2021-10-03,LinkedIn,2.4,Full-time,145214,5.4,Basic,3,38,1,17,True,40,128,,,False,False,0,4,False,False,True,2022-05-31,2023-09-28,2024-05-14
EMP02269,43,F,Engineering,Senior IC,HQ-SF,Bachelor,2020-03-29,Referral,4.0,Full-time,168546,11.8,Standard,4,53,10,25,True,40,64,,,False,False,0,5,False,False,False,,2023-10-25,2024-05-01
EMP02270,48,F,Sales,Individual Contributor,HQ-SF,Bachelor,2023-12-23,Referral,0.2,Full-time,85251,17.1,Basic,2,60,13,18,True,40,109,,,False,False,0,5,False,False,True,,2024-02-11,2024-09-07
EMP02271,44,F,Marketing,Individual Contributor,NYC,Bachelor,2020-08-24,Internal,3.6,Full-time,107385,3.4,Standard,4,35,7,25,True,20,99,2023-05-16,0.8,False,False,0,1,False,False,False,,2024-01-04,2024-08-24
